is_hit,retrieved,expected,query
True,"['06f1d586-8ba7-453f-af74-b1c740401b96', 'e2e8f92b-8ca8-4fe8-932c-be206f32ca1d', '951baf7f-d54c-486a-a5d8-293dd52c54e3', 'c22b6b7b-6b4e-4048-a9c6-7f9bdd3d04c1', 'e0542e47-cdc6-49be-9584-f152a715058e']",06f1d586-8ba7-453f-af74-b1c740401b96,2059f447-4d75-42f7-ba68-be1b0065394d
True,"['951baf7f-d54c-486a-a5d8-293dd52c54e3', '79b8e9fb-9150-4c03-808a-cb36cbcfd9ae', 'e2e8f92b-8ca8-4fe8-932c-be206f32ca1d', '06f1d586-8ba7-453f-af74-b1c740401b96', '7609c9ed-9822-4ee1-8abe-a30c661bd4e9']",951baf7f-d54c-486a-a5d8-293dd52c54e3,cc7373fa-8729-425e-9202-0eea34a6fa95
True,"['c22b6b7b-6b4e-4048-a9c6-7f9bdd3d04c1', '06f1d586-8ba7-453f-af74-b1c740401b96', '42ec4514-8f0b-4dcf-9b88-3c856e559a5f', 'e2e8f92b-8ca8-4fe8-932c-be206f32ca1d', '08a36ccf-61df-4761-b0bc-abbdc9986a4c']",c22b6b7b-6b4e-4048-a9c6-7f9bdd3d04c1,2aefae12-8868-4226-8393-6f2fce3f05dd
True,"['e2e8f92b-8ca8-4fe8-932c-be206f32ca1d', 'ccbad255-6847-4f73-a3a2-fda62b40fcc5', '06f1d586-8ba7-453f-af74-b1c740401b96', '951baf7f-d54c-486a-a5d8-293dd52c54e3', '79b8e9fb-9150-4c03-808a-cb36cbcfd9ae']",e2e8f92b-8ca8-4fe8-932c-be206f32ca1d,4628471e-b77a-494f-a815-d5083147bc94
False,"['160cb020-5b3a-4aa0-a500-a79cd24f852c', '839c003c-16ad-43a2-a179-cb2894df288d', '50332787-9209-40a4-9cb4-6e6437d0ab08', '4c0d235c-2178-408f-ae6d-50430cbb36d4', '39cf3b5d-ec83-4001-91a1-fe5cb5d05375']",c959509a-4733-46a4-8611-9afd111cbf16,7e498cff-569f-4c56-a7ce-88870e6e4587
True,"['e4782eb5-475b-4fec-9eab-9b7dfbbb2a5a', '72ac2a76-6edc-4363-a1f0-2e37b755fa6e', '85c923c0-5835-456e-a4c7-9a3822eff4dd', 'c0555b21-daa8-4db1-94b3-74c6ca185312', '25b14fed-ab75-4614-8b90-28ae2ca9bd78']",e4782eb5-475b-4fec-9eab-9b7dfbbb2a5a,d9013e04-3ee8-472f-b61c-0acadabb1191
True,"['79b8e9fb-9150-4c03-808a-cb36cbcfd9ae', 'e0542e47-cdc6-49be-9584-f152a715058e', 'e2e8f92b-8ca8-4fe8-932c-be206f32ca1d', '25b14fed-ab75-4614-8b90-28ae2ca9bd78', '2e276f14-18c5-4350-a6c6-0b123e4f06e2']",e0542e47-cdc6-49be-9584-f152a715058e,b18085f6-ff5e-4de6-b9b0-16fe1b4576ed
False,"['5d541397-0033-486d-958d-3a9583efa9e4', '839c003c-16ad-43a2-a179-cb2894df288d', '160cb020-5b3a-4aa0-a500-a79cd24f852c', 'bb32f223-973e-47a1-9990-c1969a90f06c', '9d6b0dc2-a6f7-4a48-9fa6-080abb842ab0']",7c931ee7-d54d-4035-a522-ef521a467ec6,08a7309e-e722-4559-bd30-ff324e8d38f2
True,"['b8d32983-dd3d-42af-99f5-559ee9d64312', 'd93e0f38-74d6-4671-9ec3-692009e79565', 'f71c5f78-546b-4db9-ba08-f18ea161d9cd', '8f9b5790-aee1-47c0-84d4-832667600849', '74887297-84ee-433f-b7c2-42dee89a72f6']",b8d32983-dd3d-42af-99f5-559ee9d64312,a6b7f0cd-8165-4c6b-9b7c-05cb5ebfa51a
True,"['25b14fed-ab75-4614-8b90-28ae2ca9bd78', 'c0555b21-daa8-4db1-94b3-74c6ca185312', '078ac5d2-6800-4c9b-a2b1-1c2efea2b171', '7f4803a2-2610-4d99-8f16-b48af31a320b', 'e4782eb5-475b-4fec-9eab-9b7dfbbb2a5a']",25b14fed-ab75-4614-8b90-28ae2ca9bd78,82f561c9-59f1-4e83-8d57-1289f7d9784f
True,"['c0555b21-daa8-4db1-94b3-74c6ca185312', '25b14fed-ab75-4614-8b90-28ae2ca9bd78', '078ac5d2-6800-4c9b-a2b1-1c2efea2b171', 'e4782eb5-475b-4fec-9eab-9b7dfbbb2a5a', '7f4803a2-2610-4d99-8f16-b48af31a320b']",c0555b21-daa8-4db1-94b3-74c6ca185312,53087661-56f1-4d0f-a164-ca90cdb4317a
True,"['a989c01f-e419-4bda-847c-11901f50f19d', '85c923c0-5835-456e-a4c7-9a3822eff4dd', '42ec4514-8f0b-4dcf-9b88-3c856e559a5f', 'e4782eb5-475b-4fec-9eab-9b7dfbbb2a5a', '25b14fed-ab75-4614-8b90-28ae2ca9bd78']",a989c01f-e419-4bda-847c-11901f50f19d,d0a1aefe-a204-42d7-8299-5a184ba39a50
True,"['8aa56b9b-15fe-425a-801d-d5de747616eb', '4d9c5ea9-91b7-4cd9-97c4-9e824a9a4515', '653ff8da-59ab-4086-b7c0-eff2a5815a8a', '81f0970f-ecb2-4e17-b482-ec20f272a578', '1d9d92f8-5443-4b10-8946-f12ac32ead30']",8aa56b9b-15fe-425a-801d-d5de747616eb,19522599-c827-4784-87d4-5984f9f22926
True,"['a989c01f-e419-4bda-847c-11901f50f19d', '85c923c0-5835-456e-a4c7-9a3822eff4dd', 'e02cdcc7-dc0d-410b-861d-a6ddc5d4f7e7', 'ef9a1886-3f9b-4b9c-ae65-24526c1a275b', '72274499-fc22-47a2-83e9-689524988cf4']",85c923c0-5835-456e-a4c7-9a3822eff4dd,80d17371-d1fb-4dd0-bc15-b5ef42c4240a
False,"['5d541397-0033-486d-958d-3a9583efa9e4', '839c003c-16ad-43a2-a179-cb2894df288d', '160cb020-5b3a-4aa0-a500-a79cd24f852c', 'bb32f223-973e-47a1-9990-c1969a90f06c', '9d6b0dc2-a6f7-4a48-9fa6-080abb842ab0']",fc65ef4e-5dd2-4703-8d2e-be36b09e0b7b,532d696d-6811-48c1-a888-c18261ba2932
True,"['72ac2a76-6edc-4363-a1f0-2e37b755fa6e', 'e4782eb5-475b-4fec-9eab-9b7dfbbb2a5a', '078ac5d2-6800-4c9b-a2b1-1c2efea2b171', 'c0555b21-daa8-4db1-94b3-74c6ca185312', '7deba95e-97fe-4691-9107-e80a43379006']",72ac2a76-6edc-4363-a1f0-2e37b755fa6e,91c3f635-3848-4a57-a05f-b89bcab78d96
True,"['1667abde-6bb7-42ed-97b6-5a7d5fe49198', '7f4803a2-2610-4d99-8f16-b48af31a320b', 'e2e8f92b-8ca8-4fe8-932c-be206f32ca1d', 'c0555b21-daa8-4db1-94b3-74c6ca185312', 'c099c67a-9e3a-4e7f-a6bd-9b0c6a11b823']",1667abde-6bb7-42ed-97b6-5a7d5fe49198,26dab206-1f92-4966-aa35-cceb05d61070
True,"['c099c67a-9e3a-4e7f-a6bd-9b0c6a11b823', '7deba95e-97fe-4691-9107-e80a43379006', 'a0281042-ecb6-4a56-aa77-eb55d61adef9', '1667abde-6bb7-42ed-97b6-5a7d5fe49198', '85c923c0-5835-456e-a4c7-9a3822eff4dd']",c099c67a-9e3a-4e7f-a6bd-9b0c6a11b823,000ec26e-af03-4e78-a5a3-16046031ece8
False,"['5d541397-0033-486d-958d-3a9583efa9e4', '839c003c-16ad-43a2-a179-cb2894df288d', '160cb020-5b3a-4aa0-a500-a79cd24f852c', 'bb32f223-973e-47a1-9990-c1969a90f06c', '9d6b0dc2-a6f7-4a48-9fa6-080abb842ab0']",5dc3e679-a9de-48f5-a07f-97cd3f074191,b77650df-7550-45a9-83d0-c20b1bc7217f
True,"['6b7894e1-9a44-4f93-a7db-e92a3a434582', '10e787e3-67c7-41ef-93ee-32608ed76c2f', '1f96bf71-d546-4827-ae8f-cf4f61002789', 'ab94f19f-8152-4ca4-ae8b-fe6b3db16913', '66ae7d1a-60cd-4daa-9dd3-95118c669d28']",6b7894e1-9a44-4f93-a7db-e92a3a434582,97c368a5-e433-40b7-89c7-9db1a67ffc54
True,"['1f96bf71-d546-4827-ae8f-cf4f61002789', '4f8ef329-e35d-4287-b4ac-1dbff461676e', '06de0e2a-45e4-4c62-bf6c-edb98792c115', '0ec57093-d742-4586-8ef0-a8beae217610', '3e5ebdce-5373-436a-b7ec-8490b954a1fe']",1f96bf71-d546-4827-ae8f-cf4f61002789,d72bb83a-e7c4-4822-81c2-1c4c5e52446f
True,"['7deba95e-97fe-4691-9107-e80a43379006', 'f71c5f78-546b-4db9-ba08-f18ea161d9cd', 'c0555b21-daa8-4db1-94b3-74c6ca185312', 'c099c67a-9e3a-4e7f-a6bd-9b0c6a11b823', '29f6ac15-6843-43cb-b11a-08b9456992b6']",7deba95e-97fe-4691-9107-e80a43379006,e10ddc31-e58c-4830-977f-aea1c1e3341c
True,"['cc272617-2669-4305-9c31-69ff87985240', 'c099c67a-9e3a-4e7f-a6bd-9b0c6a11b823', '6b7894e1-9a44-4f93-a7db-e92a3a434582', '1667abde-6bb7-42ed-97b6-5a7d5fe49198', 'f09b68ae-f25e-49eb-80c7-ae1cd5bc6281']",cc272617-2669-4305-9c31-69ff87985240,1b5dbee9-b526-4979-abdb-db422c358c11
True,"['1104d3fd-4455-4c41-844f-8586d39a3720', '960b665c-1a3e-487f-8ec3-6c722fcc96c2', '885bb64d-b05c-4318-84e8-5c7e34e82c3d', '2007718f-9c82-42c5-91cd-5b3f352ccd3b', 'fcd02375-dd97-4f4a-bceb-9f5b1caf8c9f']",1104d3fd-4455-4c41-844f-8586d39a3720,e023f27e-0ec2-48ef-80cd-853684ada496
True,"['4c728539-cf1d-464a-8852-86edec592ce0', '3e5ebdce-5373-436a-b7ec-8490b954a1fe', '20e054de-778e-42b0-93cc-716a23469143', 'ced704ed-0cf9-4588-9c1b-200810a8fc83', '4f8ef329-e35d-4287-b4ac-1dbff461676e']",4c728539-cf1d-464a-8852-86edec592ce0,3e2651df-ee47-4632-91a4-31ceeea269a9
True,"['ced704ed-0cf9-4588-9c1b-200810a8fc83', '4f8ef329-e35d-4287-b4ac-1dbff461676e', '5539d96c-3815-434a-89aa-bc5babc41423', '4c728539-cf1d-464a-8852-86edec592ce0', '3e5ebdce-5373-436a-b7ec-8490b954a1fe']",3e5ebdce-5373-436a-b7ec-8490b954a1fe,a557ab95-74ea-4474-bd5d-68d8229a6e29
True,"['d45f1215-52b1-4bf1-865c-c2365409b769', 'e4714b07-6a7c-4a80-b743-11838b98069d', '488a4436-3288-4e52-9179-fa4f1aa311aa', '2098c6b6-047b-4458-b395-c2c30d2bb350', 'a0281042-ecb6-4a56-aa77-eb55d61adef9']",d45f1215-52b1-4bf1-865c-c2365409b769,946782ad-73a7-42ad-a544-af6b7d11b957
True,"['20e054de-778e-42b0-93cc-716a23469143', '3e5ebdce-5373-436a-b7ec-8490b954a1fe', 'b1766430-9231-47de-9f62-2dc45b3bce64', 'c17764ae-de6e-4708-9504-42dacba610fd', '123953f6-b185-4621-9222-f09fed21ab21']",20e054de-778e-42b0-93cc-716a23469143,b79ac053-cd6b-4493-a13d-795a0304b4c0
True,"['123953f6-b185-4621-9222-f09fed21ab21', '20e054de-778e-42b0-93cc-716a23469143', '3e5ebdce-5373-436a-b7ec-8490b954a1fe', '06de0e2a-45e4-4c62-bf6c-edb98792c115', 'ad98de7a-d0a4-46ad-bad0-dcfb36c272ba']",123953f6-b185-4621-9222-f09fed21ab21,54380420-337e-4b68-a9af-380f120c1c86
True,"['c17764ae-de6e-4708-9504-42dacba610fd', '943a79a7-9156-40fa-9f9b-544890b9b1e4', '6e92fb1e-74d1-420e-855a-cc9dbe9ecf7f', '7d256af9-55d2-4cfb-aa79-c78ce861720a', '123953f6-b185-4621-9222-f09fed21ab21']",c17764ae-de6e-4708-9504-42dacba610fd,2a203c7a-066f-4776-a890-2c68e55df172
True,"['7d256af9-55d2-4cfb-aa79-c78ce861720a', '3c910ef0-adb0-4260-af14-0232f3210c3b', '76f307a8-1f11-4e7e-9b4a-5140408c8785', '2098c6b6-047b-4458-b395-c2c30d2bb350', '9dc29eef-9190-40b7-9d96-7f95a92fae01']",7d256af9-55d2-4cfb-aa79-c78ce861720a,ef1c0348-8478-472a-b2a2-861f9dc21c22
True,"['3c910ef0-adb0-4260-af14-0232f3210c3b', '7d256af9-55d2-4cfb-aa79-c78ce861720a', '123953f6-b185-4621-9222-f09fed21ab21', '6e92fb1e-74d1-420e-855a-cc9dbe9ecf7f', '856bdf1d-b1dd-4cd1-b95f-3e0c32541757']",3c910ef0-adb0-4260-af14-0232f3210c3b,65ca302b-f067-49e9-b422-11ec0c041210
True,"['76f307a8-1f11-4e7e-9b4a-5140408c8785', '2d23026c-8f0d-47a5-84ad-764a8c010130', '7d256af9-55d2-4cfb-aa79-c78ce861720a', '85c923c0-5835-456e-a4c7-9a3822eff4dd', 'e0542e47-cdc6-49be-9584-f152a715058e']",76f307a8-1f11-4e7e-9b4a-5140408c8785,cc53f261-ae7f-49a3-8e05-ccd435d0a9d6
True,"['a045e307-fe13-40f8-b0ba-ae95f04909c7', 'e684b3a1-6018-4fe5-b050-6c27dec67a66', '53ec8fc2-f7fd-4934-94a9-2da927d56762', 'd873ed40-b69d-43f7-ab1a-aa612bc59ca5', '95d7d800-bd88-409f-8a66-7e293a3212a9']",e684b3a1-6018-4fe5-b050-6c27dec67a66,7a456e4b-8f5b-486c-ab80-8d945b3d751e
True,"['2098c6b6-047b-4458-b395-c2c30d2bb350', '3c910ef0-adb0-4260-af14-0232f3210c3b', 'c17764ae-de6e-4708-9504-42dacba610fd', '943a79a7-9156-40fa-9f9b-544890b9b1e4', '6e92fb1e-74d1-420e-855a-cc9dbe9ecf7f']",2098c6b6-047b-4458-b395-c2c30d2bb350,9c869bfd-2bc6-4a8e-8772-f869a83d6731
True,"['488a4436-3288-4e52-9179-fa4f1aa311aa', '3b65b34a-d1f5-45d1-bf6d-f1b722ddc769', 'b1766430-9231-47de-9f62-2dc45b3bce64', '23af0bf3-473e-4734-9062-502ba9080393', '2098c6b6-047b-4458-b395-c2c30d2bb350']",488a4436-3288-4e52-9179-fa4f1aa311aa,4eeb53bd-020f-4f01-bea8-7ccf6425ed89
True,"['9dc29eef-9190-40b7-9d96-7f95a92fae01', 'f7be70cf-b13a-46d5-ac48-41b52d440f8f', 'ad98de7a-d0a4-46ad-bad0-dcfb36c272ba', 'c11495cc-d1f2-4179-a9a4-32e029132427', '3e23e544-b88f-4c39-a066-dbb3f554daaa']",9dc29eef-9190-40b7-9d96-7f95a92fae01,97b55965-280f-4b71-ac5a-350af9b2682a
True,"['ad98de7a-d0a4-46ad-bad0-dcfb36c272ba', 'b1766430-9231-47de-9f62-2dc45b3bce64', 'd66fcef0-bfd2-4574-bf83-8c1f3105f017', '2da344bd-4561-4516-8850-6da8db27ed8f', '9dc29eef-9190-40b7-9d96-7f95a92fae01']",ad98de7a-d0a4-46ad-bad0-dcfb36c272ba,bc3c5b5c-f980-422a-80a4-670ba94ab243
True,"['d66fcef0-bfd2-4574-bf83-8c1f3105f017', 'ad98de7a-d0a4-46ad-bad0-dcfb36c272ba', '57a3d8c2-a146-4a6d-a471-66908b89dd79', '97439c82-4df4-4a3e-ba8a-004a8d2fc051', '0ec57093-d742-4586-8ef0-a8beae217610']",d66fcef0-bfd2-4574-bf83-8c1f3105f017,b7f628c8-c2f9-4a4d-a866-116004b602ff
True,"['b1766430-9231-47de-9f62-2dc45b3bce64', '6b7894e1-9a44-4f93-a7db-e92a3a434582', 'd45f1215-52b1-4bf1-865c-c2365409b769', '2098c6b6-047b-4458-b395-c2c30d2bb350', '8c43a354-3185-40aa-b942-32b0f85cfca6']",b1766430-9231-47de-9f62-2dc45b3bce64,6fe50067-c6fa-409e-ae59-f0677306c3d9
True,"['2da344bd-4561-4516-8850-6da8db27ed8f', 'ad98de7a-d0a4-46ad-bad0-dcfb36c272ba', 'd66fcef0-bfd2-4574-bf83-8c1f3105f017', '2011f212-65f2-416a-9b8e-609294270d70', '8cf9a463-b9e7-41ed-b295-6b80582268a7']",2da344bd-4561-4516-8850-6da8db27ed8f,56817435-d29f-4172-87f0-a3872291d63f
True,"['f7be70cf-b13a-46d5-ac48-41b52d440f8f', '9738e7ed-3b5d-41db-8e6d-af6b95399727', 'd3a1fd55-e413-4de8-8a15-45c2e1139d6c', '76f307a8-1f11-4e7e-9b4a-5140408c8785', 'ef9a1886-3f9b-4b9c-ae65-24526c1a275b']",f7be70cf-b13a-46d5-ac48-41b52d440f8f,7f063871-cf81-4495-98b0-33fda5295969
True,"['23af0bf3-473e-4734-9062-502ba9080393', '9dc29eef-9190-40b7-9d96-7f95a92fae01', 'ad98de7a-d0a4-46ad-bad0-dcfb36c272ba', 'f7be70cf-b13a-46d5-ac48-41b52d440f8f', '3e5ebdce-5373-436a-b7ec-8490b954a1fe']",23af0bf3-473e-4734-9062-502ba9080393,7c48e2b7-7373-427c-b3a7-2058aced852d
True,"['b5110bdb-c7be-4a27-bbb0-24e92db96125', 'c11495cc-d1f2-4179-a9a4-32e029132427', '9738e7ed-3b5d-41db-8e6d-af6b95399727', 'd873ed40-b69d-43f7-ab1a-aa612bc59ca5', '95d7d800-bd88-409f-8a66-7e293a3212a9']",b5110bdb-c7be-4a27-bbb0-24e92db96125,a5f30dd5-1d41-4fbe-ae24-7ccf14cf3217
True,"['943a79a7-9156-40fa-9f9b-544890b9b1e4', '6e92fb1e-74d1-420e-855a-cc9dbe9ecf7f', '3e5ebdce-5373-436a-b7ec-8490b954a1fe', 'b1766430-9231-47de-9f62-2dc45b3bce64', 'c17764ae-de6e-4708-9504-42dacba610fd']",6e92fb1e-74d1-420e-855a-cc9dbe9ecf7f,aa08a5bb-2a12-44ec-8580-f57db08b387c
True,"['943a79a7-9156-40fa-9f9b-544890b9b1e4', '6e92fb1e-74d1-420e-855a-cc9dbe9ecf7f', '3e5ebdce-5373-436a-b7ec-8490b954a1fe', 'b1766430-9231-47de-9f62-2dc45b3bce64', 'c17764ae-de6e-4708-9504-42dacba610fd']",943a79a7-9156-40fa-9f9b-544890b9b1e4,666cdeef-0f4a-4d80-8bd7-01193b8ad8be
True,"['a045e307-fe13-40f8-b0ba-ae95f04909c7', '53ec8fc2-f7fd-4934-94a9-2da927d56762', 'e684b3a1-6018-4fe5-b050-6c27dec67a66', '839c003c-16ad-43a2-a179-cb2894df288d', 'ced704ed-0cf9-4588-9c1b-200810a8fc83']",a045e307-fe13-40f8-b0ba-ae95f04909c7,2498baff-0bf7-4ce4-8545-815bc655f376
True,"['9534150b-1d57-4693-9283-98d83fc6cecc', 'c17764ae-de6e-4708-9504-42dacba610fd', '95182036-f5c5-4335-9574-e91ef4b4ff7e', '23af0bf3-473e-4734-9062-502ba9080393', '8cf9a463-b9e7-41ed-b295-6b80582268a7']",9534150b-1d57-4693-9283-98d83fc6cecc,abce0fb7-a03e-40bd-b2bf-b66cef539a92
True,"['db98812f-58f9-4b67-bcd5-c60136c79131', '3e23e544-b88f-4c39-a066-dbb3f554daaa', 'c7dcd565-0940-48bc-b342-a9bae14cf375', '6e92fb1e-74d1-420e-855a-cc9dbe9ecf7f', 'e4714b07-6a7c-4a80-b743-11838b98069d']",db98812f-58f9-4b67-bcd5-c60136c79131,68d92354-8dc2-44df-98b1-f7f9ea9aeaf6
True,"['3b65b34a-d1f5-45d1-bf6d-f1b722ddc769', '2d23026c-8f0d-47a5-84ad-764a8c010130', '1877ddd3-fb73-4af3-85a5-6389148441c3', 'ccb98ef3-451d-464e-908b-bab10d63612f', '03f9c567-efda-4b0f-a452-3e5a6c1db676']",3b65b34a-d1f5-45d1-bf6d-f1b722ddc769,360b73b6-50a0-46a6-aa1d-632c16162597
True,"['03f9c567-efda-4b0f-a452-3e5a6c1db676', 'ccb98ef3-451d-464e-908b-bab10d63612f', '597d0bf2-73bd-4c5c-ac0b-2de8ef1f9f93', '3089ec9a-0d3f-41e0-8e28-fcccc82fa2c0', '97439c82-4df4-4a3e-ba8a-004a8d2fc051']",03f9c567-efda-4b0f-a452-3e5a6c1db676,34a7f1ff-985c-485a-86e7-149c7f4712c1
True,"['5341cbc8-b7ce-4822-ae9e-17e24bf1359d', 'decf5473-9770-4f26-8a48-1da42d0f3057', '1877ddd3-fb73-4af3-85a5-6389148441c3', '97439c82-4df4-4a3e-ba8a-004a8d2fc051', '7cafba71-7a2f-43a5-9c2f-34664f9be9e8']",5341cbc8-b7ce-4822-ae9e-17e24bf1359d,8f2ea29a-691d-4d8d-bf20-5413c838d387
True,"['decf5473-9770-4f26-8a48-1da42d0f3057', '57a3d8c2-a146-4a6d-a471-66908b89dd79', '3b65b34a-d1f5-45d1-bf6d-f1b722ddc769', '597d0bf2-73bd-4c5c-ac0b-2de8ef1f9f93', '81f0970f-ecb2-4e17-b482-ec20f272a578']",decf5473-9770-4f26-8a48-1da42d0f3057,c2bb484a-50d3-4275-b78b-38a39494ae22
True,"['ea85af92-cb98-4244-96fd-3804f9d1c643', '127e2317-dc06-4960-8f38-28ba09a46ade', '2cfce2a1-44df-414d-92be-873cdc3bc10b', '7d256af9-55d2-4cfb-aa79-c78ce861720a', '7deba95e-97fe-4691-9107-e80a43379006']",ea85af92-cb98-4244-96fd-3804f9d1c643,5965ff15-9f81-41f6-9be6-8b433e044ad7
True,"['03f9c567-efda-4b0f-a452-3e5a6c1db676', '3089ec9a-0d3f-41e0-8e28-fcccc82fa2c0', '127e2317-dc06-4960-8f38-28ba09a46ade', 'ccb98ef3-451d-464e-908b-bab10d63612f', '597d0bf2-73bd-4c5c-ac0b-2de8ef1f9f93']",3089ec9a-0d3f-41e0-8e28-fcccc82fa2c0,37e392af-8e56-4169-ba33-b79586316a97
True,"['127e2317-dc06-4960-8f38-28ba09a46ade', '3089ec9a-0d3f-41e0-8e28-fcccc82fa2c0', '2cfce2a1-44df-414d-92be-873cdc3bc10b', 'ccb98ef3-451d-464e-908b-bab10d63612f', '03f9c567-efda-4b0f-a452-3e5a6c1db676']",127e2317-dc06-4960-8f38-28ba09a46ade,116a7095-9325-423f-a226-a1a5184f1e5d
True,"['ccb98ef3-451d-464e-908b-bab10d63612f', '03f9c567-efda-4b0f-a452-3e5a6c1db676', '597d0bf2-73bd-4c5c-ac0b-2de8ef1f9f93', '97439c82-4df4-4a3e-ba8a-004a8d2fc051', '7cafba71-7a2f-43a5-9c2f-34664f9be9e8']",ccb98ef3-451d-464e-908b-bab10d63612f,cf05ffe6-a436-4995-b71d-993c4e2b6089
True,"['57a3d8c2-a146-4a6d-a471-66908b89dd79', 'decf5473-9770-4f26-8a48-1da42d0f3057', '597d0bf2-73bd-4c5c-ac0b-2de8ef1f9f93', 'c11495cc-d1f2-4179-a9a4-32e029132427', '488a4436-3288-4e52-9179-fa4f1aa311aa']",57a3d8c2-a146-4a6d-a471-66908b89dd79,159111d8-3c99-4a46-ba76-fb383bfc9e01
True,"['04efa80c-ae13-459d-8ad4-e07ecd0b68d6', 'ea85af92-cb98-4244-96fd-3804f9d1c643', '8aa56b9b-15fe-425a-801d-d5de747616eb', '81f0970f-ecb2-4e17-b482-ec20f272a578', '4d9c5ea9-91b7-4cd9-97c4-9e824a9a4515']",04efa80c-ae13-459d-8ad4-e07ecd0b68d6,833c901f-ae48-493f-8516-33c04fd1ae48
True,"['9738e7ed-3b5d-41db-8e6d-af6b95399727', '597d0bf2-73bd-4c5c-ac0b-2de8ef1f9f93', '2cfce2a1-44df-414d-92be-873cdc3bc10b', '2da344bd-4561-4516-8850-6da8db27ed8f', '506a7540-a9b4-49ec-a3ee-de1782ddc97e']",597d0bf2-73bd-4c5c-ac0b-2de8ef1f9f93,22fd480f-58c4-4b33-b32b-2d0bb11566fb
True,"['597d0bf2-73bd-4c5c-ac0b-2de8ef1f9f93', '9738e7ed-3b5d-41db-8e6d-af6b95399727', '2cfce2a1-44df-414d-92be-873cdc3bc10b', '03f9c567-efda-4b0f-a452-3e5a6c1db676', 'ccb98ef3-451d-464e-908b-bab10d63612f']",9738e7ed-3b5d-41db-8e6d-af6b95399727,a991f6cd-cd67-4a9c-8a78-708a87a77f6a
True,"['2cfce2a1-44df-414d-92be-873cdc3bc10b', 'ea85af92-cb98-4244-96fd-3804f9d1c643', '3b65b34a-d1f5-45d1-bf6d-f1b722ddc769', '127e2317-dc06-4960-8f38-28ba09a46ade', '2a8d1775-f386-45ca-b1f9-c50df94e532c']",2cfce2a1-44df-414d-92be-873cdc3bc10b,b1300869-36a6-4ae9-b064-684d2b73d26c
True,"['2d23026c-8f0d-47a5-84ad-764a8c010130', '1877ddd3-fb73-4af3-85a5-6389148441c3', '3b65b34a-d1f5-45d1-bf6d-f1b722ddc769', 'ea85af92-cb98-4244-96fd-3804f9d1c643', '7deba95e-97fe-4691-9107-e80a43379006']",2d23026c-8f0d-47a5-84ad-764a8c010130,65f69ff5-33e5-4ef3-87ed-72158422148d
True,"['7cafba71-7a2f-43a5-9c2f-34664f9be9e8', '6ffb9a95-4955-48de-a955-e499062d9248', '08506faa-5379-4171-b48d-1fb8aa2960fb', 'd93e0f38-74d6-4671-9ec3-692009e79565', '248f4ed5-0fdc-4900-8447-88b2613518d8']",7cafba71-7a2f-43a5-9c2f-34664f9be9e8,8d277bee-58b0-4285-a5a7-a86825527c87
True,"['1877ddd3-fb73-4af3-85a5-6389148441c3', '5341cbc8-b7ce-4822-ae9e-17e24bf1359d', '2d23026c-8f0d-47a5-84ad-764a8c010130', '3b65b34a-d1f5-45d1-bf6d-f1b722ddc769', 'ea85af92-cb98-4244-96fd-3804f9d1c643']",1877ddd3-fb73-4af3-85a5-6389148441c3,64493bf2-7f71-471b-bfff-e3a96039bd3e
True,"['4f8ef329-e35d-4287-b4ac-1dbff461676e', '5539d96c-3815-434a-89aa-bc5babc41423', 'ced704ed-0cf9-4588-9c1b-200810a8fc83', 'dcc96984-52d5-4e66-bfd7-0cf88c582b01', 'd873ed40-b69d-43f7-ab1a-aa612bc59ca5']",4f8ef329-e35d-4287-b4ac-1dbff461676e,4e164e0f-d316-4b61-b0fd-ea534c22838e
True,"['31daedcb-9274-4fc1-904d-7fbcdd4fd923', '0b5be5d6-8ad0-43e4-b28e-fda4efe50c37', '08506faa-5379-4171-b48d-1fb8aa2960fb', 'f4976560-a0b4-4766-8fe0-984045935e23', '396bea04-0f22-40fe-a2e5-01c097706230']",31daedcb-9274-4fc1-904d-7fbcdd4fd923,aba538a5-dfb9-4a57-9445-53c454f4a7b1
True,"['ced704ed-0cf9-4588-9c1b-200810a8fc83', '4f8ef329-e35d-4287-b4ac-1dbff461676e', 'efcd231d-1d81-44d1-90c5-2b45058b3c2b', '5539d96c-3815-434a-89aa-bc5babc41423', '4c728539-cf1d-464a-8852-86edec592ce0']",5539d96c-3815-434a-89aa-bc5babc41423,8f0e508f-49df-46ca-973a-3b12f4a7d538
True,"['0b5be5d6-8ad0-43e4-b28e-fda4efe50c37', '5539d96c-3815-434a-89aa-bc5babc41423', '31daedcb-9274-4fc1-904d-7fbcdd4fd923', 'd873ed40-b69d-43f7-ab1a-aa612bc59ca5', 'd333fca4-4a2f-4770-9169-ccb04209a7d2']",0b5be5d6-8ad0-43e4-b28e-fda4efe50c37,b7f96a0f-5cda-42da-b18c-80b6fd6ffcf3
True,"['d333fca4-4a2f-4770-9169-ccb04209a7d2', 'c11495cc-d1f2-4179-a9a4-32e029132427', '31daedcb-9274-4fc1-904d-7fbcdd4fd923', '0b5be5d6-8ad0-43e4-b28e-fda4efe50c37', 'c5d76a48-d670-4086-b0c6-a96a425524c0']",d333fca4-4a2f-4770-9169-ccb04209a7d2,f432579a-daa7-49c9-952d-cf3fbdbf8794
